,580
318,3473
319,3474
319,3475
319,3475
319,3476
319,3477
319,3478
319,3479
319,3480
319,3481
319,3482
319,3483
319,3484
319,3485
319,3486
319,3487
319,3488
319,3489
319,3490
319,3491
319,3492
319,3493
319,3494
318,3495
318,3496
318,3497
318,3499
319,3500
319,3501
319,3502
319,3503
319,3504
319,3505
319,3506
319,3507
319,3508
319,3509
319,3510
319,3511
319,3512
319,3513
319,3514
319,3515
319,3516
318,3517
319,3518
319,3519
319,3520
319,3521
319,3522
319,3523
319,3524
319,3525
319,3526
319,3527
319,3527
319,3528
319,3529
319,3530
319,3531
319,3532
319,3533
319,3534
319,3535
319,3536
319,3537
319,3538
319,3539
319,3540
319,3542
319,3543
319,3544
319,3545
319,3546
319,3547
319,3548
319,3549
319,3550
319,3551
319,3552
319,3553
318,3554
318,3555
318,3556
318,3557
318,3558
318,3559
318,3560
319,3561
319,3562
319,3563
319,3564
319,3565
319,3566
319,3567
319,3568
319,3569
318,3570
319,3571
318,3572
318,3573
318,3574
318,3575
318,3576
318,3577
318,3578
318,3578
318,3579
318,3580
318,3581
318,3582
318,3584
318,3585
318,3586
318,3587
318,3588
318,3589
318,3590
317,3591
317,3592
317,3593
317,3594
317,3595
317,3596
317,3597
317,3598
317,3599
317,3600
317,3601
317,3602
317,3603
317,3604
318,3605
318,3606
317,3607
317,3608
317,3609
317,3610
317,3611
317,3612
317,3613
317,3614
317,3615
317,3616
317,3617
317,3618
317,3619
317,3620
317,3621
317,3622
317,3623
317,3624
317,3625
317,3627
317,3628
317,3629
317,3630
317,3631
317,3631
317,3632
317,3633
317,3634
317,3635
317,3636
317,3637
317,3638
317,3639
317,3640
317,3641
317,3642
317,3643
318,3644
317,3645
317,3646
317,3647
317,3648
318,3649
317,3650
317,3651
317,3652
317,3653
317,3654
317,3655
317,3656
317,3657
317,3658
317,3659
318,3660
318,3661
318,3662
318,3663
318,3664
318,3665
318,3666
318,3667
318,3668
317,3670
318,3671
317,3672
317,3673
317,3674
318,3675
317,3676
317,3677
317,3678
317,3679
317,3680
317,3681
318,3682
317,3682
318,3683
318,3684
318,3685
318,3686
318,3687
318,3688
318,3689
318,3690
317,3691
318,3692
317,3693
317,3694
317,3695
317,3696
317,3697
318,3698
317,3699
317,3700
317,3701
318,3702
318,3703
318,3704
318,3705
318,3706
318,3707
318,3708
317,3709
317,3710
317,3712
317,3713
317,3714
317,3715
317,3716
317,3717
317,3718
317,3719
317,3720
317,3721
317,3722
318,3723
318,3724
318,3725
318,3726
318,3727
317,3728
318,3729
318,3730
318,3731
318,3732
317,3733
317,3733
317,3734
317,3735
317,3736
317,3737
317,3738
317,3739
317,3740
317,3741
317,3742
317,3743
317,3744
317,3745
317,3746
317,3747
317,3748
317,3749
317,3750
317,3751
317,3752
317,3753
317,3755
317,3756
317,3757
317,3758
317,3759
317,3760
317,3761
317,3762
317,3763
317,3764
317,3765
317,3766
317,3767
317,3768
317,3769
317,3770
317,3771
317,3772
317,3773
317,3774
317,3775
317,3776
317,3777
317,3778
317,3779
317,3780
317,3781
317,3782
317,3783
317,3784
317,3785
317,3785
317,3786
317,3787
317,3788
317,3789
317,3790
317,3791
317,3792
317,3793
317,3794
316,3795
316,3796
316,3798
317,3799
317,3800
316,3801
317,3802
317,3803
317,3804
317,3805
317,3806
317,3807
317,3808
317,3809
317,3810
316,3811
317,3812
316,3813
316,3814
316,3815
316,3816
316,3817
316,3818
316,3819
317,3820
317,3821
317,3822
317,3823
317,3824
317,3825
317,3826
317,3827
317,3828
317,3829
317,3830
317,3831
317,3832
317,3833
317,3834
317,3835
316,3836
316,3836
316,3837
316,3838
317,3840
317,3841
317,3842
317,3843
317,3844
317,3845
317,3846
317,3847
317,3848
316,3849
317,3850
317,3851
316,3852
316,3853
316,3854
316,3855
316,3856
316,3857
316,3858
316,3859
316,3860
317,3861
316,3862
316,3863
316,3864
316,3865
316,3866
317,3867
316,3868
316,3869
316,3870
316,3871
316,3872
316,3873
316,3874
316,3875
316,3876
316,3877
316,3878
316,3879
316,3880
316,3881
316,3883
316,3884
316,3885
316,3886
316,3887
316,3888
316,3888
316,3889
316,3890
316,3891
316,3892
316,3893
316,3894
316,3895
316,3896
316,3897
316,3898
316,3899
316,3900
316,3901
316,3902
316,3903
316,3904
316,3905
316,3906
316,3907
316,3908
316,3909
316,3910
316,3911
316,3912
316,3913
316,3914
316,3915
316,3916
316,3917
316,3918
316,3919
316,3920
316,3921
316,3922
316,3923
316,3924
316,3926
316,3927
316,3928
316,3929
316,3930
316,3931
316,3932
316,3933
316,3934
316,3935
316,3936
315,3937
315,3938
316,3939
316,3940
316,3940
316,3941
316,3942
316,3943
316,3944
316,3945
316,3946
316,3947
316,3948
316,3949
316,3950
316,3951
315,3952
315,3953
315,3954
315,3955
315,3956
315,3957
315,3958
315,3959
315,3960
315,3961
316,3962
316,3963
316,3964
316,3965
315,3966
315,3968
316,3969
316,3970
315,3971
315,3972
315,3973
315,3974
315,3975
315,3976
315,3977
315,3978
315,3979
315,3980
315,3981
315,3982
315,3983
315,3984
315,3985
315,3986
315,3987
315,3988
315,3989
315,3990
315,3991
315,3991
315,3992
315,3993
315,3994
315,3995
315,3996
315,3997
316,3998
316,3999
316,4000
316,4001
316,4002
316,4003
316,4004
316,4005
316,4006
316,4007
316,4008
316,4009
316,4011
315,4012
315,4013
315,4014
315,4015
315,4016
315,4017
315,4018
315,4019
315,4020
315,4021
315,4022
315,4023
315,4024
315,4025
315,4026
315,4027
315,4028
315,4029
315,4030
315,4031
315,4032
315,4033
315,4034
315,4035
315,4036
315,4037
315,4038
315,4039
315,4040
315,4041
315,4042
315,4043
315,4043
315,4044
315,4045
315,4046
315,4047
315,4048
315,4049
315,4050
315,4051
315,4052
315,4054
315,4055
315,4056
315,4057
315,4058
315,4059
315,4060
315,4061
315,4062
315,4063
315,4064
315,4065
315,4066
315,4067
315,4068
315,4069
315,4070
315,4071
315,4072
315,4073
315,4074
315,4075
315,4076
315,4077
315,4078
315,4079
315,4080
315,4081
315,4082
315,4083
315,4084
315,4085
315,4086
315,4087
315,4088
315,4089
315,4090
315,4091
315,4092
315,4093
315,4094
315,4094
315,4096
315,4097
315,4098
315,4099
315,4100
315,4101
315,4102
315,4103
315,4104
315,4105
315,4106
315,4107
316,4108
315,4109
315,4110
315,4111
315,4112
315,4113
315,4114
315,4115
315,4116
316,4117
315,4118
315,4119
315,4120
315,4121
315,4122
315,4123
316,4124
316,4125
316,4126
316,4127
316,4128
316,4129
316,4130
315,4131
315,4132
315,4133
315,4134
315,4135
315,4136
315,4137
315,4139
315,4140
315,4141
315,4142
315,4143
315,4144
315,4145
315,4146
315,4146
315,4147
315,4148
315,4149
315,4150
315,4151
315,4152
315,4153
315,4154
315,4155
314,4156
315,4157
315,4158
315,4159
315,4160
315,4161
315,4162
315,4163
315,4164
315,4165
315,4166
315,4167
315,4168
315,4169
315,4170
315,4171
315,4172
315,4173
315,4174
315,4175
315,4176
315,4177
315,4178
315,4179
315,4180
315,4182
315,4183
315,4184
315,4185
315,4186
315,4187
315,4188
315,4189
315,4190
315,4191
315,4192
315,4193
315,4194
315,4195
315,4196
314,4197
315,4198
315,4198
315,4199
315,4200
315,4201
315,4202
315,4203
315,4204
315,4205
315,4206
315,4207
315,4208
315,4209
315,4210
314,4211
315,4212
314,4213
314,4214
314,4215
314,4216
314,4217
314,4218
314,4219
314,4220
314,4221
314,4222
314,4224
315,4225
315,4226
315,4227
315,4228
314,4229
314,4230
314,4231
314,4232
314,4233
314,4234
314,4235
314,4236
314,4237
314,4238
314,4239
314,4240
314,4241
314,4242
314,4243
314,4244
314,4245
314,4246
314,4247
314,4248
314,4249
314,4249
314,4250
314,4251
314,4252
314,4253
314,4254
314,4255
314,4256
314,4257
314,4258
314,4259
314,4260
314,4261
314,4262
314,4263
314,4264
314,4265
314,4267
314,4268
314,4269
314,4270
314,4271
314,4272
314,4273
314,4274
314,4275
314,4276
314,4277
314,4278
314,4279
314,4280
314,4281
314,4282
314,4283
314,4284
314,4285
314,4286
314,4287
314,4288
314,4289
314,4290
314,4291
314,4292
314,4293
314,4294
314,4295
314,4296
314,4297
314,4298
314,4299
314,4300
314,4301
314,4301
314,4302
314,4303
314,4304
314,4305
315,4306
314,4307
314,4308
315,4310
314,4311
314,4312
314,4313
314,4314
314,4315
314,4316
314,4317
314,4318
314,4319
314,4320
314,4321
314,4322
314,4323
314,4324
314,4325
314,4326
314,4327
314,4328
314,4329
314,4330
314,4331
314,4332
314,4333
314,4334
314,4335
314,4336
314,4337
314,4338
314,4339
314,4340
314,4341
314,4342
314,4343
314,4344
314,4345
314,4346
314,4347
314,4348
314,4349
314,4350
314,4352
314,4353
314,4353
314,4354
314,4355
314,4356
314,4357
314,4358
314,4359
314,4360
314,4361
314,4362
314,4363
314,4364
314,4365
314,4366
314,4367
314,4368
314,4369
314,4370
314,4371
314,4372
314,4373
314,4374
314,4375
314,4376
314,4377
314,4378
314,4379
314,4380
315,4381
315,4382
314,4383
315,4384
315,4385
315,4386
315,4387
315,4388
315,4389
315,4390
315,4391
315,4392
315,4393
314,4395
315,4396
315,4397
314,4398
315,4399
315,4400
315,4401
315,4402
315,4403
315,4404
315,4404
315,4405
315,4406
315,4407
315,4408
315,4409
315,4410
315,4411
315,4412
315,4413
315,4414
315,4415
315,4416
315,4417
314,4418
315,4419
315,4420
315,4421
315,4422
315,4423
315,4424
315,4425
315,4426
315,4427
315,4428
315,4429
315,4430
314,4431
314,4432
314,4433
314,4434
314,4435
314,4436
314,4438
314,4439
314,4440
314,4441
314,4442
314,4443
315,4444
315,4445
314,4446
314,4447
314,4448
314,4449
314,4450
314,4451
314,4452
314,4453
314,4454
313,4455
314,4456
314,4456
314,4457
314,4458
314,4459
314,4460
314,4461
314,4462
314,4463
314,4464
314,4465
314,4466
314,4467
314,4468
314,4469
314,4470
314,4471
314,4472
314,4473
313,4474
314,4475
313,4476
313,4477
314,4478
314,4480
314,4481
314,4482
314,4483
314,4484
314,4485
314,4486
314,4487
314,4488
314,4489
314,4490
314,4491
314,4492
314,4493
314,4494
314,4495
313,4496
314,4497
314,4498
314,4499
314,4500
314,4501
314,4502
314,4503
314,4504
314,4505
314,4506
314,4507
314,4507
314,4508
314,4509
314,4510
314,4511
314,4512
314,4513
314,4514
314,4515
313,4516
314,4517
313,4518
313,4519
313,4520
313,4521
313,4523
313,4524
313,4525
313,4526
313,4527
313,4528
313,4529
313,4530
313,4531
313,4532
313,4533
313,4534
313,4535
314,4536
313,4537
313,4538
313,4539
314,4540
314,4541
314,4542
314,4543
314,4544
314,4545
314,4546
314,4547
314,4548
314,4549
314,4550
314,4551
314,4552
313,4553
313,4554
313,4555
313,4556
313,4557
313,4558
313,4558
313,4559
313,4560
313,4561
313,4562
313,4563
313,4564
313,4566
313,4567
314,4568
314,4569
313,4570
313,4571
313,4572
313,4573
314,4574
313,4575
313,4576
314,4577
314,4578
314,4579
314,4580
314,4581
314,4582
314,4583
314,4584
314,4585
314,4586
314,4587
314,4588
314,4589
314,4590
314,4591
314,4592
314,4593
314,4594
314,4595
314,4596
315,4597
314,4598
314,4599
314,4600
315,4601
315,4602
315,4603
315,4604
315,4605
315,4606
315,4608
315,4609
315,4610
315,4610
315,4611
315,4612
315,4613
314,4614
315,4615
315,4616
314,4617
315,4618
314,4619
315,4620
315,4621
315,4622
315,4623
315,4624
315,4625
315,4626
315,4627
315,4628
315,4629
315,4630
315,4631
315,4632
315,4633
314,4634
314,4635
314,4636
314,4637
314,4638
315,4639
315,4640
315,4641
315,4642
315,4643
315,4644
315,4645
315,4646
315,4647
315,4648
315,4649
315,4651
314,4652
314,4653
314,4654
314,4655
314,4656
314,4657
314,4658
315,4659
314,4660
314,4661
314,4662
314,4662
315,4663
315,4664
315,4665
315,4666
315,4667
315,4668
315,4669
315,4670
315,4671
314,4672
314,4673
314,4674
314,4675
314,4676
314,4677
314,4678
314,4679
314,4680
314,4681
314,4682
314,4683
314,4684
314,4685
314,4686
314,4687
314,4688
314,4689
314,4690
313,4691
313,4692
313,4694
313,4695
313,4696
313,4697
313,4698
313,4699
313,4700
313,4701
313,4702
313,4703
313,4704
313,4705
314,4706
313,4707
313,4708
313,4709
313,4710
313,4711
313,4712
313,4713
313,4713
312,4714
312,4715
312,4716
312,4717
312,4718
312,4719
312,4720
312,4721
312,4722
312,4723
312,4724
312,4725
312,4726
312,4727
312,4728
312,4729
312,4730
311,4731
311,4732
311,4733
311,4734
311,4736
311,4737
311,4738
311,4739
311,4740
311,4741
311,4742
311,4743
311,4744
311,4745
311,4746
311,4747
311,4748
311,4749
311,4750
311,4751
311,4752
311,4753
311,4754
311,4755
310,4756
310,4757
310,4758
310,4759
310,4760
310,4761
311,4762
310,4763
310,4764
311,4764
311,4765
311,4766
311,4767
311,4768
311,4769
311,4770
311,4771
311,4772
310,4773
311,4774
310,4775
310,4776
310,4777
310,4779
310,4780
310,4781
311,4782
310,4783
310,4784
310,4785
311,4786
310,4787
310,4788
311,4789
310,4790
310,4791
310,4792
310,4793
310,4794
310,4795
310,4796
310,4797
310,4798
311,4799
310,4800
311,4801
310,4802
311,4803
311,4804
311,4805
310,4806
310,4807
310,4808
310,4809
310,4810
310,4811
310,4812
310,4813
310,4814
310,4815
310,4816
310,4816
310,4817
310,4818
310,4819
310,4820
310,4822
310,4823
310,4824
310,4825
310,4826
310,4827
310,4828
310,4829
310,4830
310,4831
310,4832
309,4833
309,4834
309,4835
309,4836
309,4837
309,4838
309,4839
309,4840
309,4841
309,4842
309,4843
310,4844
310,4845
310,4846
310,4847
310,4848
310,4849
310,4850
310,4851
310,4852
310,4853
310,4854
310,4855
310,4856
309,4857
310,4858
310,4859
310,4860
310,4861
310,4862
310,4864
310,4865
310,4866
311,4867
310,4868
310,4868
310,4869
310,4870
310,4871
310,4872
310,4873
310,4874
310,4875
310,4876
310,4877
310,4878
310,4879
311,4880
310,4881
310,4882
311,4883
311,4884
311,4885
311,4886
311,4887
311,4888
311,4889
311,4890
311,4891
310,4892
310,4893
311,4894
310,4895
310,4896
310,4897
311,4898
310,4899
311,4900
311,4901
311,4902
311,4903
311,4904
311,4905
311,4907
311,4908
311,4909
311,4910
311,4911
310,4912
311,4913
311,4914
310,4915
310,4916
310,4917
310,4918
310,4919
310,4920
310,4920
311,4921
311,4922
311,4923
311,4924
311,4925
311,4926
311,4927
311,4928
311,4929
311,4930
311,4931
311,4932
312,4933
312,4934
312,4935
312,4936
312,4937
312,4938
312,4939
312,4940
312,4941
312,4942
312,4943
312,4944
312,4945
312,4946
312,4947
312,4948
312,4950
312,4951
312,4952
312,4953
312,4954
312,4955
312,4956
312,4957
312,4958
312,4959
312,4960
313,4961
313,4962
313,4963
313,4964
313,4965
313,4966
313,4967
313,4968
313,4969
313,4970
313,4971
314,4971
313,4972
313,4973
313,4974
313,4975
313,4976
313,4977
313,4978
314,4979
313,4980
313,4981
313,4982
313,4983
313,4984
313,4985
313,4986
313,4987
313,4988
313,4989
314,4990
314,4992
314,4993
314,4994
314,4995
314,4996
314,4997
314,4998
314,4999
314,5000
314,5001
315,5002
315,5003
315,5004
315,5005
315,5006
315,5007
315,5008
315,5009
315,5010
315,5011
315,5012
314,5013
314,5014
314,5015
314,5016
314,5017
314,5018
314,5019
314,5020
314,5021
314,5022
314,5022
314,5023
314,5024
314,5025
314,5026
314,5027
314,5028
314,5029
314,5030
314,5031
314,5032
313,5033
313,5035
313,5036
313,5037
313,5038
313,5039
313,5040
313,5041
313,5042
313,5043
313,5044
313,5045
313,5046
313,5047
313,5048
313,5049
313,5050
313,5051
313,5052
313,5053
313,5054
313,5055
313,5056
313,5057
313,5058
313,5059
313,5060
313,5061
313,5062
313,5063
313,5064
313,5065
313,5066
314,5067
314,5068
314,5069
313,5070
313,5071
314,5072
313,5073
313,5074
314,5074
313,5075
313,5076
314,5078
313,5079
313,5080
313,5081
313,5082
314,5083
314,5084
314,5085
314,5086
314,5087
313,5088
314,5089
313,5090
313,5091
313,5092
313,5093
313,5094
313,5095
313,5096
313,5097
313,5098
313,5099
312,5100
312,5101
312,5102
312,5103
312,5104
313,5105
313,5106
313,5107
314,5108
313,5109
313,5110
313,5111
313,5112
313,5113
313,5114
313,5115
313,5116
313,5117
313,5118
313,5120
313,5121
313,5122
313,5123
313,5124
314,5125
313,5126
313,5127
313,5127
313,5128
313,5129
313,5130
313,5131
313,5132
313,5133
312,5134
312,5135
312,5136
312,5137
312,5138
312,5139
312,5140
312,5141
